ancestor,pfamIDs,A,R,N,D,C,E,Q,G,H,I,L,K,M,F,P,S,T,W,Y,V,U,O,median_PfamLen,mean_PfamLen,concat_length,Clans,avg_clustering_allPhases,avg_clustering_trunc,avg_transfer,phylostrata_age,GC_content
Terrabacteria,PF17758,0.079583042,0.070451898,0.040938737,0.064116003,0.007989751,0.086419753,0.026892616,0.106033077,0.010750058,0.029454927,0.09494526,0.023678081,0.021104123,0.040833916,0.031318425,0.047915211,0.06475658,0.000419287,0.020475192,0.131924062,0,0,60,61.11032028,85860,CL0021,0.705333272,0.758308517,0.0615079,modern,0.527387658
LBCA,PF17759,0.08741837,0.059583404,0.041839351,0.048713807,0.006933987,0.07754494,0.035753752,0.072472261,0.023122762,0.054283073,0.11409084,0.048043413,0.019030995,0.042726628,0.051719063,0.060537392,0.049375525,0.009252994,0.025867459,0.071689985,0,0,200,198.2099022,3342810,CL0040,0.837049582,0.851584549,0.04097015,postLUCA,0.473656393
LUCA,PF17760,0.068427962,0.079731305,0.021737451,0.076311499,0.003979938,0.08387844,0.04564518,0.061220705,0.019769962,0.074001655,0.108771085,0.069688728,0.017003956,0.028290907,0.030753898,0.04686286,0.044559104,0.003464766,0.018697467,0.097203131,0,0,107,105.4059831,2135209,PF17760,0.875304414,0.859610024,0.072798,LUCA,0.450049836
preLUCA,PF17761,0.072518921,0.083784592,0.043701563,0.034661242,0.006167134,0.078810279,0.061400181,0.04935577,0.02057047,0.06727078,0.10343607,0.062936288,0.018800608,0.039779816,0.021441375,0.067781034,0.042722462,0.026012294,0.046755075,0.052094047,0,0,136,131.6416388,748646,CL0123,0.82159068,0.823166724,0.480326,preLUCA,0.434768174
LBCA,PF17762,0.110431999,0.081970374,0.024121399,0.044492103,0.002389993,0.097216933,0.063545124,0.060200728,0.025533088,0.067302192,0.125563839,0.064464474,0.021611907,0.006153434,0.015468032,0.054485458,0.03788935,0.002528612,0.006580446,0.088050515,0,0,50,49.89006359,627617,CL0123,0.653834385,0.612217968,0.1005615,postLUCA,0.505755446
LBCA,PF17763,0.091576538,0.041459068,0.035404028,0.048180917,0.012265876,0.054082497,0.030158352,0.106672462,0.017387694,0.068891756,0.106980161,0.053862045,0.030556412,0.025616877,0.038470107,0.049668776,0.054945611,0.008236194,0.032069978,0.09351465,0,0,114,111.6573019,1283724,PF17763,0.966805612,1.005637321,0.102523,postLUCA,0.494429617
post-LBCA,PF17764,0.082257675,0.062673766,0.01793791,0.055060671,0.011804617,0.05871229,0.032950957,0.060126365,0.015424312,0.058706656,0.117463078,0.042927417,0.019341657,0.032303074,0.082975041,0.04760626,0.040817572,0.014636524,0.039380023,0.106894133,0,0,97,96.36328266,1065007,PF17764,0.808964141,0.811149643,0.08147085,modern,0.501329118
post-LBCA,PF17765,0.121955013,0.091035069,0.025812488,0.069155693,0.006729545,0.061670388,0.02877113,0.055513738,0.033356115,0.028607099,0.127446424,0.013944503,0.01833994,0.036055953,0.066773591,0.045826764,0.052378305,0.021200164,0.021742683,0.073685394,0,0,165,159.6532493,1646025,CL0183,0.922686736,0.906505241,0.4159875,modern,0.535709175
post-LBCA,PF17766,0.102523005,0.046978197,0.036891701,0.039599856,0.003288474,0.037195678,0.028131649,0.085666123,0.009368005,0.040318346,0.068367093,0.03081217,0.007295438,0.031364855,0.055986957,0.084671291,0.143311134,0.016221295,0.020919115,0.111089618,0,0,93,92.54987212,36187,CL0159,0.7042527,0.709361378,0.194802,modern,0.543017756
LBCA,PF17767,0.070627307,0.061492634,0.035441114,0.05979434,0.009607929,0.083661328,0.035804612,0.059845088,0.019148587,0.052559774,0.128606514,0.032159005,0.023235586,0.075224148,0.039844404,0.037797954,0.053257266,0.012380196,0.048713534,0.060798682,0,0,124,123.3004948,847321,CL0105,0.709164908,0.738012719,0.131756,postLUCA,0.43883915
post-LBCA,PF17768,0.068939511,0.057548706,0.050331062,0.062627756,0.00797183,0.06655559,0.046151832,0.082373553,0.022437459,0.061312699,0.107642242,0.054564904,0.02054506,0.0554968,0.053511645,0.045661178,0.037776903,0.0133985,0.018960403,0.066192368,0,0,106,105.1081549,1153562,CL0021,0.730800129,0.766249241,0.105463,modern,0.465403968
post-LBCA,PF17769,0.085221653,0.059075197,0.042931596,0.05585463,0.005310395,0.063087496,0.019301946,0.100247389,0.051720032,0.04560074,0.097428052,0.068333523,0.041854497,0.013856377,0.045993387,0.027980956,0.046004115,0.012577591,0.033158323,0.084462105,0,0,57,55.31952522,466067,CL0105,0.991505882,1.078605491,0.1180935,modern,0.494026833
LBCA,PF17770,0.060276876,0.089809199,0.028893921,0.062206757,0.002649001,0.078329706,0.033057475,0.057262445,0.012473051,0.089603736,0.092003246,0.067557592,0.026068809,0.029444268,0.037257719,0.05394569,0.045493837,0.007649082,0.015621033,0.110396558,0,0,101,99.67656524,681389,PF17770,1.009262902,1.066717979,0.0564846,postLUCA,0.460420593
LBCA,PF17773,0.084002917,0.063245391,0.036862836,0.055745352,0.012826692,0.077929438,0.029708844,0.058082935,0.024758253,0.071174459,0.105191235,0.074175887,0.016896276,0.056207925,0.037757968,0.043963863,0.041857566,0.007417059,0.042637938,0.059557166,0,0,91,90.98746988,566397,CL0622,0.655925185,0.673562243,0.127028,postLUCA,0.432294562
Terrabacteria,PF17774,0.052504897,0.046276694,0.029867266,0.068018307,0.008072946,0.071523318,0.041533069,0.075423632,0.029401688,0.094424484,0.110298058,0.06503158,0.019483999,0.049948611,0.024965521,0.05495577,0.045178633,0.004550366,0.025343254,0.083197906,0,0,80,77.91718001,113837,CL0221,0.675540317,0.682379684,0.113674,modern,0.418245375
unclassifiable,PF17775,0.090939517,0.088112368,0.022745083,0.061764642,0.005567226,0.081892095,0.03384144,0.068363138,0.037114838,0.030053768,0.079769692,0.038464469,0.016516647,0.048575813,0.027817082,0.064439414,0.066123731,0.031327209,0.0483282,0.05824363,0,0,96,95.98015148,367508,CL0051,0.898830027,0.888853607,0.18124,unclassifiable,0.512603247
LACA,PF17777,0.10264802,0.020454984,0.02074299,0.057417959,0.001325483,0.069412762,0.03072175,0.118190536,0.002896426,0.10877797,0.071150617,0.088692812,0.013997755,0.014678497,0.076642372,0.046280629,0.051720019,0.00335789,0.001374575,0.099515953,0,0,71,70.24114943,305549,PF17777,0.584839536,0.574605963,0.05077185,postLUCA,0.530353854
post-LBCA,PF17778,0.153300136,0.076366679,0.00901448,0.074180533,0.001241515,0.069902703,0.031496701,0.046340904,0.033723331,0.033116068,0.124151519,0.024978746,0.016099213,0.004750145,0.043776905,0.044573094,0.041631243,0.020930327,0.03728594,0.113139819,0,0,38,38.04055441,74103,CL0123,0.697028155,0.688466077,0.120202,modern,0.561881114
LBCA,PF17782,0.091965626,0.050429244,0.022339092,0.055936488,0.007365805,0.088460239,0.04203043,0.071100123,0.015339011,0.059287887,0.165743446,0.042849566,0.022090999,0.011696744,0.060006502,0.064718136,0.046778423,0.00329793,0.009397604,0.069166706,0,0,54,53.99769026,467566,CL0123,0.86234765,0.844486771,0.1141475,postLUCA,0.502002295
post-LBCA,PF17783,0.058300984,0.04620836,0.028121332,0.063184978,0.001656586,0.070542566,0.037559809,0.079877223,0.014715176,0.087546267,0.11305859,0.137799043,0.023273449,0.042443802,0.029782432,0.065004062,0.036214679,0.003119076,0.03249526,0.029096326,0,0,58,57.1716129,221540,CL0123,0.760905642,0.750336576,0.1101285,modern,0.389597309
LBCA,PF17784,0.080886134,0.067074216,0.036793693,0.065281666,0.014668914,0.06442467,0.030094841,0.063824773,0.031137519,0.043985317,0.092619837,0.050591327,0.018096898,0.059954008,0.057825801,0.049662915,0.050262812,0.026574016,0.038614809,0.057625836,0,0,187,159.4806378,140024,CL0023,0.945154964,0.943130903,0.3027095,postLUCA,0.490043903
LBCA,PF17785,0.077454016,0.086211886,0.035058236,0.046885374,0.003908331,0.049981395,0.029705258,0.093926401,0.029162907,0.063851469,0.08376766,0.060830842,0.010297369,0.044159028,0.05045808,0.064858344,0.029921712,0.024585758,0.0286011,0.086374835,0,0,63,61.02300386,411173,CL0178,0.816852703,0.824866484,0.1046064,postLUCA,0.4864653
LBCA,PF17786,0.070522863,0.045826499,0.04897805,0.067518753,0.006708564,0.071545734,0.031819606,0.050369524,0.019148897,0.049199211,0.109133969,0.075287049,0.011352955,0.044969498,0.031128476,0.069850163,0.059704381,0.013085387,0.028492969,0.095357452,0,0,87,85.44724409,108518,CL0159,0.780826679,0.772442122,0.1839055,postLUCA,0.426237563
LBCA,PF17788,0.11992716,0.042624929,0.032241847,0.051410441,0.018402208,0.060479718,0.042146775,0.058958117,0.070581269,0.049931293,0.1106769,0.040214052,0.018361989,0.035530829,0.037340662,0.051309895,0.051459597,0.006519869,0.030338171,0.071544279,0,0,98,97.59158308,447555,CL0108,0.695788454,0.709177137,0.115494,postLUCA,0.489290855
post-LBCA,PF17792,0.119397082,0.121399694,0.033680285,0.063493459,0.013026392,0.091467243,0.032443563,0.044622454,0.017301559,0.046964066,0.116283304,0.04531301,0.010107224,0.031137785,0.018789393,0.057429124,0.0481694,0.004306557,0.025481506,0.059186902,0,0,123,120.5844058,159292,PF17792,0.712088195,0.721157308,0.0701025,modern,0.457051093
LBCA,PF17801,0.095164018,0.053428973,0.042450563,0.064934233,0.004389228,0.046747237,0.029902284,0.090376092,0.021842906,0.038093373,0.098677536,0.059459267,0.012644394,0.039705961,0.031942047,0.065144261,0.068106011,0.028510404,0.021508285,0.086972928,0,0,74,73.09784023,280915,CL0369,0.856703522,0.856642025,0.298883,postLUCA,0.504749586
post-LBCA,PF17802,0.079954913,0.018658273,0.04643546,0.069995108,0.003077265,0.079792951,0.030957519,0.096584579,0.007995,0.047919288,0.077235925,0.073708767,0.005397075,0.036817574,0.045255923,0.048136872,0.10196693,0.00617089,0.049380212,0.074559473,0,0,67,68.75008435,611257,CL0287,0.826678999,0.839573231,0.4991005,modern,0.479757333
LBCA,PF17803,0.109018562,0.010083084,0.066272879,0.105645762,0.000279595,0.032121068,0.025646233,0.111087566,0.008702767,0.050827454,0.061605112,0.010186093,0.003481695,0.021481737,0.03551447,0.079322615,0.137534324,0.005444748,0.023871539,0.101872699,0,0,74,75.58998888,339777,CL0159,0.82474998,0.852076148,0.5792955,postLUCA,0.525709831
PVC,PF17804,0.069973974,0.06524522,0.042726161,0.091432697,0.002102282,0.085891906,0.045042717,0.021274796,0.020744167,0.046929804,0.100238185,0.084786507,0.018822134,0.054275835,0.031834944,0.063592639,0.049967353,0.011602093,0.05250738,0.041009206,0,0,196,194.3503128,1087390,PF17804,0.779183749,0.740393484,0.0418033,modern,0.389767553
LBCA,PF17805,0.086429665,0.064864024,0.042303459,0.055391122,0.015526954,0.090474663,0.023513233,0.051530511,0.036752631,0.048322939,0.080627224,0.047754411,0.025554939,0.038988328,0.046475224,0.048468912,0.051918493,0.021511861,0.04027904,0.083312366,0,0,83,81.70794099,520643,CL0032,0.891732331,0.839619441,0.08441235,postLUCA,0.458061216
post-LBCA,PF17806,0.103732716,0.061836093,0.030418571,0.05141139,0.014183135,0.046921053,0.038390402,0.100112753,0.018287738,0.052375724,0.073734496,0.04930469,0.024682017,0.039379463,0.052158131,0.041100429,0.095572963,0.003352917,0.024662236,0.078383083,0,0,83,81.43858236,202212,CL0667,0.6612173,0.628399652,0.1531415,modern,0.523213807
LBCA,PF17810,0.083583737,0.07322338,0.043119068,0.074259788,0.01216848,0.105255113,0.054019997,0.032758711,0.03863045,0.051954637,0.134509421,0.042306344,0.022566118,0.029731503,0.02696899,0.046515356,0.032646868,0.017216311,0.039484182,0.039081548,0,0,81,80.91523379,268234,PF17810,0.761731929,0.749466774,0.073135,postLUCA,0.445503703
post-LBCA,PF17815,0.069881544,0.060008968,0.048264265,0.060875901,0.003090318,0.071447255,0.042120997,0.061339262,0.018228018,0.063151601,0.100646463,0.054926946,0.019696573,0.041011173,0.059082247,0.047610328,0.041033594,0.005762117,0.048047532,0.083774896,0,0,138,135.224861,267610,CL0466,1.013587808,1.028084164,0.10023455,modern,0.427657874
PVC,PF17816,0.067450436,0.081002778,0.017886218,0.049276889,0.0028254,0.072215305,0.021190499,0.075639307,0.024925773,0.047959966,0.085671871,0.04539795,0.017551001,0.038933052,0.047433196,0.091609999,0.0704195,0.010798774,0.042668327,0.08914376,0,0,110,109.0443864,41764,CL0466,0.84162053,0.621546032,0.02652155,modern,0.493426819
LUCA,PF17820,0.102910064,0.059367642,0.033470681,0.067887995,0.001220797,0.063871778,0.038409631,0.100523569,0.007474809,0.078727795,0.082809732,0.054955115,0.01417492,0.014496217,0.051806534,0.057985532,0.049308514,0.005586192,0.010784702,0.104227781,0,0,52,49.13699971,1506393,CL0466,0.924317736,1.031088476,0.1859345,LUCA,0.521874414
LBCA,PF17827,0.118591705,0.091440124,0.016888669,0.050207347,0.007841064,0.08954705,0.048339106,0.057250866,0.027782606,0.045931864,0.150381025,0.034271057,0.014173219,0.023828478,0.044190704,0.044323628,0.041165584,0.011155403,0.028103961,0.05458654,0,0,69,66.79034146,684601,PF17827,0.822483625,0.833765379,0.1528305,postLUCA,0.535802382
LBCA,PF17829,0.073200076,0.042999242,0.051121005,0.057509158,0.00434508,0.059302766,0.033349122,0.085499558,0.026133636,0.059943792,0.072555892,0.051575723,0.014585702,0.037053177,0.056852343,0.065495137,0.06987811,0.019044461,0.038101554,0.081454465,0,0,168,161.0783316,316680,CL0202,0.888552805,0.886044904,0.206467,postLUCA,0.488136666
post-LBCA,PF17831,0.09251634,0.048229859,0.030664803,0.052751154,0.005267169,0.062050196,0.047625756,0.099907353,0.02376231,0.061484018,0.076536942,0.029087271,0.039147537,0.047616726,0.044442699,0.056034444,0.063388434,0.009988929,0.057195695,0.052302366,0,0,220,215.1595104,1107426,CL0254,0.98594423,0.979538298,0.1046643,modern,0.487714789
TACK,PF17835,0.085267142,0.096094167,0.034223806,0.070409047,0.003899847,0.068590346,0.03232453,0.036316463,0.013679393,0.074274361,0.097001216,0.084919517,0.020130026,0.037541209,0.037032433,0.068521281,0.041820911,0.008840267,0.026776341,0.062337698,0,0,154,149.7331954,434376,CL0669,0.714323651,0.737044277,0.0435891,modern,0.4459662
LBCA,PF17836,0.08464866,0.048018411,0.045424796,0.070301584,0.011723019,0.056319806,0.026535849,0.10826517,0.021662166,0.096919625,0.093577149,0.055884493,0.010207033,0.040846395,0.031324296,0.044590699,0.030319727,0.008100481,0.030283197,0.085047443,0,0,78,76.62677863,328499,CL0063,0.911024399,0.921565271,0.382923,postLUCA,0.457552609
LBCA,PF17837,0.16222963,0.102265528,0.013703279,0.029239193,0.023454705,0.057158587,0.029171317,0.092370811,0.033545507,0.042210926,0.084203143,0.029012942,0.012142146,0.021192193,0.064896377,0.054767866,0.037753778,0.018281094,0.016516335,0.075884642,0,0,65,64.33575934,132596,CL0670,0.774398602,0.702055364,0.2061385,postLUCA,0.618193057
Proteobacteria,PF17841,0.165993346,0.102721008,0.030596483,0.06065827,0.001960551,0.072778042,0.034398764,0.060064163,0.012357414,0.040518061,0.102364544,0.059351236,0.015565589,0.023645437,0.042953897,0.052519011,0.035289924,0.008614544,0.02025903,0.057390684,0,0,91,90.01069519,16832,PF17841,0.785349787,0.665342779,0.2571778,modern,0.506884853
Terrabacteria,PF17844,0.149921172,0.094848256,0.013647113,0.044455758,0.010797806,0.061420219,0.022392104,0.080437496,0.020290022,0.021029035,0.104521119,0.008884583,0.005427642,0.011487552,0.08653025,0.045876306,0.079041582,0.022318203,0.007915654,0.108758129,0,0,93,92.26060606,121784,CL0311,0.853978572,0.821609823,0.0975434,modern,0.648177348
LBCA,PF17848,0.03718238,0.038104582,0.057241898,0.029222669,0.157611433,0.086065601,0.029700121,0.02713627,0.025860885,0.025841264,0.085947873,0.106288629,0.018502894,0.015232676,0.052088034,0.038765166,0.041544851,0.035743484,0.029772066,0.062147225,0,0,26,25.7876539,152895,CL0167,0.833791609,0.92632215,0.06514955,postLUCA,0.414628996
LBCA,PF17850,0.102222096,0.073104975,0.041490479,0.064988506,0.003206856,0.069103499,0.035559213,0.109543945,0.057524761,0.047677158,0.081164685,0.020801998,0.00729347,0.041462099,0.059766722,0.035275421,0.025910265,0.003519028,0.022050685,0.098334137,0,0,43,42.86739659,35237,CL0021,0.723229493,0.754092171,0.1540235,postLUCA,0.547717054
LBCA,PF17851,0.080067859,0.055900427,0.044157917,0.065316141,0.009236863,0.054388877,0.040129432,0.089653741,0.019799479,0.037531755,0.087463253,0.050112954,0.015474068,0.055551407,0.039995728,0.063143016,0.069237835,0.023387782,0.039358464,0.060093002,0,0,192,186.3147849,1151798,CL0004,0.844602406,0.836456201,0.2542425,postLUCA,0.486686399
post-LBCA,PF17853,0.126917496,0.076004911,0.022768832,0.056316989,0.009277829,0.070213024,0.038527874,0.075862413,0.02544471,0.049337383,0.11032312,0.029747034,0.014461114,0.027185576,0.042490448,0.062268221,0.045751762,0.010305501,0.023103668,0.083692094,0,0,119,119.2515486,1424579,CL0276,0.987247394,0.974047662,0.2918115,modern,0.530290028
unclassifiable,PF17854,0.092120185,0.047754396,0.042778251,0.047560481,0.001414749,0.077858001,0.027940359,0.070002558,0.007964096,0.092445389,0.102365235,0.060555804,0.010526491,0.018868608,0.078152269,0.057126451,0.054749672,0.000614944,0.016214915,0.092987144,0,0,101,99.98664655,1325323,PF17854,0.60693959,0.606915094,0.0528698,unclassifiable,0.491630289
LACA,PF17855,0.120250178,0.100770607,0.022030695,0.051566247,0.006707181,0.096449266,0.027552142,0.022435521,0.009112185,0.072353718,0.10106764,0.076466657,0.02529805,0.021738453,0.032560969,0.059119012,0.047618591,0.000670718,0.042978659,0.06325351,0,0,85,84.08116818,417463,CL0671,0.827432689,0.884873971,0.0524721,postLUCA,0.465101187
LACA,PF17856,0.110797989,0.078217501,0.019037385,0.054679264,0.000364934,0.136566377,0.029336631,0.037385451,0.006933744,0.087624686,0.117954748,0.079454221,0.011069662,0.017030249,0.017172168,0.062180683,0.030390885,0.000587949,0.025930581,0.077284892,0,0,66,64.47581699,49324,CL0671,0.533417332,0.448792125,0.05708035,postLUCA,0.448897508
LUCA,PF17862,0.151836567,0.065147626,0.040665702,0.091178009,0.00930374,0.094048078,0.016491327,0.060630343,0.012436212,0.055048776,0.103492895,0.049597,0.028021825,0.032695985,0.015436072,0.043872099,0.048383738,0.001512345,0.012478535,0.067723126,0,0,44,43.5337051,1772083,CL0671,0.660248108,0.696138926,0.0703369,LUCA,0.506966254
LUCA,PF17863,0.151134324,0.101235174,0.020251987,0.059577347,0.005693283,0.056456863,0.028937691,0.060999281,0.030367308,0.063407731,0.097477786,0.032561892,0.014770435,0.021669651,0.04550059,0.052989326,0.043614213,0.007041794,0.021559943,0.084753381,0,0,67,65.92145993,2342585,CL0671,0.805745022,0.803424439,0.1181705,LUCA,0.548915996
Terrabacteria,PF17864,0.128729186,0.125806722,0.033604987,0.075281382,0.004426148,0.069548169,0.025824038,0.058010244,0.008774096,0.084162724,0.105934859,0.034422741,0.013175666,0.013086294,0.025172739,0.049173588,0.048849615,0.002719143,0.02367911,0.069618549,0,0,74,73.75865194,895135,CL0671,0.791116368,0.768409038,0.1065575,modern,0.523640037
LBCA,PF17866,0.111085601,0.118804111,0.04704576,0.07426718,0.004412366,0.085450462,0.037210817,0.051658499,0.017248721,0.044745652,0.112717801,0.035812385,0.019252444,0.03946918,0.026720489,0.045534618,0.052505907,0.003569133,0.018129524,0.054359351,0,0,60,58.10186757,239554,CL0671,0.786259266,0.747783965,0.157433,postLUCA,0.480601617
LBCA,PF17868,0.082100179,0.088613928,0.031327573,0.06583986,0.01355668,0.069553755,0.041516732,0.030740662,0.021706083,0.079348433,0.133440453,0.066051533,0.015307791,0.023870918,0.022033213,0.058854658,0.034974118,0.025573922,0.020147401,0.075442107,0,0,67,65.53215637,103934,CL0671,0.980288688,1.023918872,0.07499705,postLUCA,0.428658402
