Clans,A,R,N,D,C,E,Q,G,H,I,L,K,M,F,P,S,T,W,Y,V,U,O,Clan_ancestor,Clans_copies,Clans_clustering,Clans_transfer,Clans_GC,median_ClanLen,mean_ClanLen
PF14824,0.117208383,0.09847626,0.025035103,0.019335379,0.001716158,0.057402881,0.025482344,0.08738884,0.004680431,0.078631234,0.103458318,0.070643299,0.012044308,0.014571741,0.050902283,0.104914452,0.061968901,0.000634458,0.003078683,0.062426543,0,0,postLUCA,1,1.040698183,0.171453,0.550600872,26,25.19523061
PF14850,0.10535798,0.066051969,0.026211331,0.054663698,0.00833431,0.060907107,0.033816938,0.084679664,0.019264852,0.049225891,0.136018426,0.045915602,0.046658952,0.027284245,0.028540251,0.07356603,0.047761161,0.017807447,0.007960804,0.059973342,0,0,modern,NA,0.840668661,0.145976,0.509051863,112,111.8754609
PF14873,0.08372309,0.040301159,0.049761257,0.052930919,0.011668269,0.049410883,0.034198132,0.073301501,0.013493473,0.056785033,0.090152046,0.05947395,0.01843945,0.033864055,0.054788716,0.080398612,0.074474846,0.008987501,0.020452064,0.093395043,0,0,modern,NA,0.755130145,0.138815,0.430997462,124,124.5979695
PF14882,0.076597821,0.057651651,0.036103431,0.069442186,0.006667751,0.077248333,0.030818019,0.053992519,0.015205725,0.024800781,0.06911693,0.091478289,0.003740446,0.039518621,0.079769068,0.069767442,0.035696861,0.046999512,0.090502521,0.024882095,0,0,modern,NA,0.815313572,0.0650051,0.495238095,46,40.85714286
PF14894,0.062161295,0.07888263,0.026008985,0.050217484,0.0000357,0.113109669,0.025705933,0.076618654,0.004367513,0.069398888,0.064140046,0.087582002,0.028112521,0.040947661,0.035439247,0.036651455,0.032301768,0.004866657,0.03766757,0.12578437,0,0,modern,NA,0.675552693,0.0262917,0.437596723,59,58.31185031
PF14898,0.054333234,0.032741647,0.021144093,0.006936158,0.018906623,0.04847852,0.017340394,0.100387828,0.015699582,0.122948986,0.11448389,0.058397971,0.009471957,0.089722554,0.035985979,0.059255668,0.033711217,0.049709129,0.024910501,0.085434069,0,0,modern,NA,1.118079957,0.1295715,0.407894737,91,89.98657718
PF14899,0.036480285,0.051887234,0.032312447,0.039805189,0.00257563,0.050388686,0.021916269,0.054041397,0.01020886,0.096656364,0.133511286,0.081577222,0.030486092,0.131169804,0.019340639,0.034419781,0.050950642,0.02425775,0.038868596,0.059145827,0,0,modern,NA,2.044467423,0.153143,0.321008581,61,60.49291785
PF14902,0.074029794,0.032271382,0.038515792,0.066400606,0.008601115,0.109612606,0.024126127,0.034481869,0.009392417,0.07191392,0.053688158,0.088376454,0.032314388,0.04776199,0.027188124,0.064955618,0.068232643,0.014105828,0.056930778,0.077100392,0,0,modern,NA,0.905859204,0.1067915,0.395804753,137,136.7811765
PF14903,0.065502219,0.029911645,0.056336486,0.068787956,0.005526903,0.060746892,0.029411428,0.106276411,0.007531039,0.084747481,0.053671933,0.082691035,0.01079062,0.064845072,0.038665435,0.041370855,0.030362821,0.025162856,0.062043205,0.07561771,0,0,postLUCA,1,0.728017761,0.5253645,0.437666609,33,31.27515337
PF15071,0.108418546,0.024793388,0.030168791,0.036612271,0.013237148,0.046242471,0.02474086,0.067271327,0.007581594,0.08738969,0.128099174,0.026859504,0.029030677,0.08450063,0.042075221,0.041252276,0.030956717,0.038608349,0.05912943,0.073031937,0,0,modern,NA,1.178234321,0.06028945,0.4360065,100,100.9222615
PF15420,0.123551031,0.081525784,0.018289314,0.026616751,0.005067683,0.027050471,0.028584473,0.096203803,0.01021298,0.048827813,0.134211427,0.011217385,0.019042619,0.039057685,0.057931381,0.063537791,0.049476111,0.033980871,0.018275618,0.10733901,0,0,modern,1,1.157389167,0.132346,0.575768233,208,205.2811621
PF15428,0.046123923,0.045591368,0.044040011,0.069787904,0.009284987,0.059229416,0.028225433,0.075483931,0.016555525,0.088658887,0.089816616,0.07001945,0.017736408,0.063675095,0.054806891,0.05652033,0.037232565,0.016069279,0.046332315,0.064809669,0,0,postLUCA,1,0.899637297,0.352211,0.414244088,92,93.68546638
PF15461,0.131665643,0.046960192,0.011878306,0.030012995,0.005859421,0.022335015,0.015973454,0.086999006,0.028340328,0.05340318,0.159442761,0.013425437,0.016896305,0.064979524,0.050061241,0.050716057,0.045925378,0.028476042,0.029582105,0.107067609,0,0,postLUCA,1,1.070860183,0.12921465,0.499760456,272,262.5627783
PF15567,0.095081184,0.063323782,0.026552053,0.069197708,0.005444126,0.087153773,0.027507163,0.08400191,0.022683859,0.043266476,0.081184336,0.03008596,0.012368672,0.039111748,0.060936008,0.048042025,0.049379179,0.030229226,0.034574976,0.089875836,0,0,modern,NA,0.900283639,0.18126,0.54114549,78,77.26937269
PF15575,0.132742954,0.066459203,0.022697891,0.069432645,0.012300078,0.075157906,0.032107635,0.058619289,0.025274258,0.034637831,0.120018099,0.027370443,0.017545156,0.038119159,0.054389983,0.048581613,0.04842463,0.021719056,0.035588963,0.058813209,0,0,postLUCA,1,0.902992142,0.2395815,0.515461307,199,179.2913907
PF15580,0.042020972,0.034165872,0.060896092,0.086939943,0.02478551,0.091439466,0.037521449,0.075538608,0.024099142,0.076911344,0.084728313,0.050638704,0.008655863,0.042745472,0.025891325,0.049189704,0.049494757,0.062116301,0.025738799,0.046482364,0,0,postLUCA,1,1.080463114,0.283637,0.44583236,90,86.26644737
PF15594,0.055140519,0.050088936,0.045286375,0.065030238,0.017146923,0.072963358,0.028352899,0.063678406,0.025080043,0.07847741,0.08939879,0.047847741,0.015403771,0.061294913,0.046495909,0.068196371,0.04941302,0.015048026,0.026467449,0.079188901,0,0,postLUCA,1,0.82843138,0.18194915,0.422325788,114,108.5366795
PF15595,0.101599915,0.040618681,0.033630139,0.07857675,0.014544681,0.11632197,0.024548583,0.069495193,0.019440207,0.045585157,0.09634964,0.040405832,0.019794955,0.066941005,0.030118131,0.060484586,0.035120082,0.015325127,0.039625386,0.051473979,0,0,postLUCA,1,0.935558744,0.12011425,0.484161299,99,93.65116279
PF15607,0.077854301,0.04363263,0.050776404,0.07875262,0.004962142,0.042392095,0.042220986,0.119433631,0.022457972,0.056465757,0.059374599,0.059545707,0.015399752,0.049749754,0.037130513,0.052615819,0.041921547,0.036574411,0.069427215,0.039312144,0,0,postLUCA,1,0.917862096,0.11538485,0.458559724,95,94.26209677
PF15611,0.088041796,0.083434114,0.037562887,0.060637577,0.00956608,0.063540054,0.043428309,0.05769882,0.025033862,0.049100232,0.10950803,0.050563564,0.018043731,0.045774478,0.039630902,0.068474265,0.038046633,0.027936339,0.030536474,0.053441854,0,0,modern,1,0.925434027,0.182229,0.466909971,382,337.5020408
PF15615,0.097569391,0.041034095,0.038887185,0.086719828,0.004613301,0.127396105,0.045519603,0.039896744,0.016600215,0.067627664,0.111370955,0.040714614,0.016165721,0.027845934,0.046094669,0.060816337,0.049353371,0.008562081,0.016587435,0.056624751,0,0,unclassifiable,NA,0.911432449,0.180232,0.477596368,137,139.486631
PF15631,0.071823855,0.037678088,0.036324032,0.03803132,0.004709761,0.06817379,0.027905334,0.096491228,0.021488284,0.112033439,0.06670199,0.092075827,0.011362298,0.032850583,0.037501472,0.041269281,0.051807371,0.021252796,0.052513835,0.078005416,0,0,unclassifiable,NA,0.849785189,0.1949388,0.432720232,67,65.58301158
PF15864,0.156403445,0.014247766,0.066972551,0.000402479,0.009418015,0.000160992,0.063833213,0.085486597,0.01980198,0.042179828,0.163326089,0.000563471,0.045319166,0.067455526,0.046768091,0.041294373,0.040167431,0.023021814,0.064477179,0.048699992,0,0,modern,NA,0.848810984,0.09472025,0.472435283,25,25.14777328
PF15889,0.045232475,0.041774167,0.051243344,0.083218971,0.00820662,0.046385245,0.03318329,0.054070374,0.018746226,0.074655542,0.061865291,0.07696108,0.023769007,0.052396114,0.032936268,0.080885986,0.063347423,0.003321074,0.059120602,0.088680902,0,0,modern,NA,0.857672096,0.05251135,0.383218609,134,132.9708029
PF15915,0.099466512,0.079762504,0.013028745,0.091945746,0.011103615,0.097959695,0.024859138,0.061808313,0.017548084,0.037920061,0.091936869,0.008674734,0.00844505,0.038400511,0.039059605,0.066099077,0.078206867,0.009145198,0.018625491,0.106004185,0,0,modern,NA,0.82668634,0.5576205,0.542160515,144,138.5241316
PF15975,0.182205904,0.039948682,0.037513773,0.04634417,0.00081292,0.09767759,0.044024842,0.087964925,0.005251235,0.064844852,0.085680272,0.069822544,0.028671819,0.013334207,0.024826821,0.051610815,0.037082271,0.003721712,0.01311075,0.065549896,0,0,postLUCA,1,1.121794655,0.145984,0.534402145,104,103.3562898
PF15980,0.032519288,0.055729133,0.063205382,0.05008608,0.004415609,0.082445961,0.067334056,0.057243512,0.026557419,0.073694446,0.086989096,0.076005866,0.020531786,0.045670471,0.013039597,0.06202576,0.055203086,0.010473124,0.043598164,0.073232162,0,0,modern,NA,0.888950328,0.09766075,0.378028685,93,91.98240469
PF15983,0.072036942,0.017342227,0.07785189,0.067692834,0.002018129,0.043235847,0.067521806,0.069437318,0.020249701,0.042483325,0.062733025,0.066085172,0.020865401,0.045048743,0.039986318,0.064751154,0.073268343,0.022609885,0.057020694,0.067761245,0,0,modern,NA,1.004180619,0.189483,0.426619182,132.5,131.6891892
CL0560,0.084718816,0.04980546,0.038860083,0.067002485,0.002400793,0.062300766,0.043010538,0.080292729,0.01084551,0.057199581,0.110212756,0.070957201,0.021055869,0.048986554,0.03788139,0.057211565,0.051103725,0.016278252,0.031246255,0.058629671,0,0,modern,1,0.767871814,0.1319655,0.463261053,158,147.2635294
PF16068,0.096229793,0.027170765,0.030093202,0.044679059,0.000921489,0.094281502,0.077247117,0.068058554,0.022484335,0.033884472,0.097598863,0.066136591,0.027434048,0.040387552,0.056395135,0.053235743,0.035148228,0.013058817,0.08098573,0.034569006,0,0,modern,NA,0.942334281,0.2812455,0.45869883,84,83.84547461
PF16069,0.061979115,0.031128792,0.059930383,0.031864744,0.001611139,0.031466932,0.051516658,0.052491298,0.027787171,0.052431626,0.088731974,0.099870711,0.020029836,0.035305818,0.023669816,0.069060169,0.116439582,0.019651914,0.044992541,0.080039781,0,0,modern,NA,1.266687985,0.1878685,0.39350999,151,148.7426036
PF16074,0.095981452,0.073621785,0.057467785,0.069259929,0.008180198,0.042077454,0.042084334,0.07799052,0.008427875,0.044905092,0.080309045,0.022318388,0.016353517,0.027746627,0.041306905,0.068950334,0.076655819,0.011730225,0.041031709,0.093601007,0,0,modern,NA,1.004349417,0.225341,0.496075092,121,119.9265677
PF16075,0.070570356,0.04958998,0.050354943,0.075078536,0.004222594,0.063767288,0.041042797,0.072477663,0.013055363,0.064522051,0.077495818,0.048406838,0.012575986,0.037585166,0.049936763,0.064165069,0.074507364,0.009526335,0.0430419,0.07807719,0,0,modern,1,0.822262877,0.1225255,0.499129235,217,263.7849462
PF16078,0.088859848,0.029991776,0.047542278,0.089983471,0.000496674,0.089148896,0.055440208,0.051185911,0.01431805,0.020123436,0.075873047,0.025521711,0.007914214,0.08727212,0.050261772,0.087931638,0.020945797,0.037417458,0.076284228,0.043487465,0,0,postLUCA,1,0.67968752,0.08943895,0.456667281,38,36.73351279
CL0562,0.09278722,0.009669089,0.029667888,0.018197105,0.017176146,0.011831121,0.043480872,0.098792865,0.010690049,0.130322503,0.120833584,0.044802114,0.01981863,0.040778332,0.035253138,0.041919404,0.056693292,0.025824275,0.033991952,0.117470422,0,0,modern,NA,0.93123411,0.18297835,0.450404313,66,66.87148594
CL0563,0.10646191,0.042101631,0.030023294,0.019929255,0.013976361,0.029764472,0.019842982,0.078250367,0.010611681,0.077301354,0.108618756,0.050125097,0.020619446,0.0609956,0.006643085,0.063583815,0.083858166,0.039599689,0.061513243,0.076179795,0,0,modern,NA,1.216059839,0.294646,0.441247002,52,50.61572052
PF16095,0.048294562,0.056408216,0.043918424,0.067201993,0.014122993,0.077754978,0.038369731,0.046567139,0.028643816,0.067484663,0.119181725,0.062689755,0.019860131,0.049906824,0.048231747,0.04655667,0.039594631,0.0238175,0.047718755,0.053675747,0,0,postLUCA,1,0.885401215,0.13207675,0.411895566,194,191.036
PF16107,0.061822079,0.022036442,0.085659164,0.060064309,0.002572347,0.073912111,0.036484459,0.058135048,0.013890675,0.069153269,0.096977492,0.062250804,0.01676313,0.050675241,0.031768489,0.061093248,0.063708467,0.006730975,0.06392283,0.062379421,0,0,modern,NA,0.948125435,0.267801,0.370883984,86,87.68796992
PF16108,0.119604317,0.054811151,0.034217626,0.061285971,0.006384892,0.071402878,0.068794964,0.04096223,0.022661871,0.042446043,0.09096223,0.064883094,0.021492806,0.032868705,0.036780576,0.053642086,0.038129496,0.044064748,0.031205036,0.063399281,0,0,modern,NA,0.737713333,0.08013565,0.480730401,126,123.5555556
PF16110,0.042975584,0.038107553,0.042291017,0.094318095,0.004107401,0.063360462,0.05461322,0.04799574,0.043584088,0.081539515,0.10184833,0.049060622,0.006008975,0.04670267,0.034760782,0.048908496,0.071955579,0.013158896,0.06176314,0.052939834,0,0,modern,NA,0.902526625,0.03806615,0.390128381,78,77.33529412
PF16115,0.07707505,0.041574633,0.045697737,0.0534531,0.003914495,0.079836058,0.035880823,0.060374024,0.007350415,0.062398763,0.088008639,0.080695038,0.021916262,0.037868748,0.054778383,0.058594709,0.071344426,0.002883719,0.041844598,0.074510381,0,0,modern,NA,0.803780545,0.0508528,0.444989787,316,296.3345455
PF16116,0.081575994,0.062878966,0.050036012,0.060253425,0.010447724,0.057460387,0.030396804,0.076492412,0.020623262,0.043390506,0.087827878,0.044416435,0.016992731,0.041083213,0.060387424,0.060471173,0.05826438,0.025903655,0.04558055,0.065517068,0,0,postLUCA,1,0.830678012,0.330757,0.483263598,168,171.0694842
PF16117,0.049709208,0.054911147,0.066655897,0.049983845,0.00447496,0.063489499,0.0419063,0.06276252,0.016623586,0.07174475,0.075105008,0.095848142,0.012972536,0.048869144,0.036252019,0.044491115,0.052213247,0.012924071,0.067738288,0.071324717,0,0,modern,1,0.833866509,0.08435715,0.393161494,138,136.9469027
PF16118,0.046727137,0.053039382,0.043989421,0.04028059,0.000681846,0.07532336,0.080178933,0.060797967,0.009163602,0.081604612,0.07696599,0.098588785,0.018017273,0.073484442,0.035435349,0.045012191,0.040197942,0.005609736,0.05075623,0.064145213,0,0,modern,NA,2.163566938,0.0790378,0.373265956,85,85.43336275
PF16119,0.062402779,0.047362438,0.093741987,0.055917848,0.005375976,0.055736227,0.06445189,0.045729988,0.006658006,0.063396352,0.082690894,0.049261978,0.019546674,0.060842977,0.029559324,0.078430283,0.063345071,0.011959197,0.049900856,0.053689253,0,0,modern,NA,0.944684496,0.037002,0.386270284,275,275.623086
PF16120,0.08515146,0.017938069,0.060857548,0.068672569,0.00389348,0.061355633,0.035265809,0.068658538,0.008369228,0.057546336,0.094909713,0.090132308,0.035728817,0.05263564,0.034564281,0.074993335,0.050299552,0.007450227,0.03327347,0.058303986,0,0,modern,NA,0.82592697,0.07975485,0.398596425,357,343.5831325
PF16124,0.071994192,0.081687669,0.040369504,0.067257472,0.07160814,0.091249387,0.061761823,0.057309701,0.02055697,0.039391855,0.092241529,0.056823512,0.024891826,0.038779178,0.018990361,0.044782098,0.036175629,0.003723497,0.039275908,0.041129751,0,0,postLUCA,1,1.140830696,0.1251765,0.459518386,61,57.27399638
PF16125,0.059573501,0.050049258,0.058251868,0.057254581,0.002003668,0.076039346,0.035117234,0.057497082,0.011315722,0.08630928,0.071495476,0.07607269,0.028327195,0.050813138,0.044371694,0.062377423,0.054935661,0.012470635,0.04041589,0.065308659,0,0,modern,NA,0.838953823,0.05241335,0.410888262,292,294.0240642
PF16130,0.077335437,0.028711683,0.073094092,0.061320818,0.004261574,0.054247414,0.032986743,0.078212027,0.018988281,0.061867001,0.064213564,0.048738385,0.01311513,0.054827312,0.053047161,0.07466521,0.073094092,0.018846678,0.044827447,0.063599951,0,0,modern,1,0.984315521,0.1367025,0.461187979,206,197.4727031
PF16137,0.071109753,0.059009215,0.052950461,0.068614972,0.000203656,0.06454186,0.033671062,0.044804236,0.012066595,0.076863025,0.078339528,0.073893047,0.024506559,0.044430867,0.035351221,0.063489639,0.045296404,0.004208883,0.046705022,0.099943995,0,0,modern,NA,0.746950083,0.0573165,0.409459361,85,83.93589744
PF16138,0.076203827,0.052625874,0.050523152,0.057965778,0.008425343,0.047264293,0.045689057,0.070423146,0.023079369,0.052293485,0.082880513,0.066058732,0.016120874,0.051881612,0.052177872,0.061571478,0.047726747,0.017833401,0.056050928,0.06320452,0,0,modern,1,0.978446808,0.1176235,0.446890836,238,214.5612403
PF16147,0.078225102,0.048218417,0.052064373,0.071643786,0.006447632,0.062995527,0.042367217,0.072857216,0.020422644,0.044938043,0.086081547,0.056866677,0.023044887,0.053534886,0.039333642,0.049411281,0.043642347,0.031178981,0.068054913,0.048670883,0,0,unclassifiable,NA,0.868273562,0.17172555,0.42916149,308,273.9295775
PF16148,0.119867228,0.031822929,0.068345621,0.07013453,0.00120467,0.060233489,0.037313742,0.078861923,0.011865739,0.050089445,0.080154487,0.052157548,0.018685307,0.047493977,0.020339789,0.069250416,0.071556351,0.010304321,0.047188932,0.053129556,0,0,modern,NA,0.783459522,0.0983631,0.460470028,349.5,327.8288136
PF16153,0.073764606,0.046473345,0.047981074,0.069115141,0.006181536,0.06403055,0.032736429,0.08772517,0.019507668,0.05150925,0.070201436,0.067698698,0.013558909,0.037824063,0.043649586,0.058888145,0.062830148,0.024459895,0.0453338,0.07653055,0,0,postLUCA,1,0.85757691,0.11517595,0.46086513,357,334.8359654
PF16155,0.108107428,0.059477963,0.023584787,0.058773188,0.015404365,0.063807294,0.024490926,0.121800196,0.037780966,0.042638878,0.086813159,0.021747338,0.020086083,0.036321075,0.074806816,0.041858592,0.043016436,0.020513982,0.029701226,0.0692693,0,0,modern,NA,1.13580333,0.1830125,0.574435318,144,138.4425087
PF16157,0.115211839,0.074166721,0.025682666,0.065562177,0.004885076,0.056263506,0.034221727,0.080846048,0.028642525,0.042446467,0.093065287,0.027123306,0.024962347,0.045275359,0.054862157,0.047606575,0.046414773,0.026062471,0.042878659,0.063820313,0,0,modern,1,0.729359848,0.1582215,0.525918917,181,172.7511312
PF16162,0.051257851,0.051515256,0.062669458,0.075007722,0.007224491,0.073463294,0.033822974,0.041236229,0.015804647,0.088959055,0.099049319,0.09033188,0.01817277,0.065706833,0.018207091,0.058619625,0.048615163,0.00658956,0.034389265,0.059357518,0,0,postLUCA,1,0.757794746,0.16359855,0.35245768,183,176.5878788
PF16166,0.084919199,0.037249641,0.027640856,0.015349098,0.009109628,0.022025332,0.039183877,0.064640918,0.006863418,0.115866974,0.181568603,0.007362576,0.016908966,0.099394771,0.054844949,0.057028764,0.032008486,0.00330692,0.039308667,0.085418357,0,0,modern,NA,0.965181501,0.160123,0.403213863,142,143.1071429
PF16169,0.120635315,0.069214543,0.032847748,0.048690905,0.007951359,0.073344087,0.03222236,0.075786078,0.016979774,0.060325102,0.098503536,0.070346197,0.026296067,0.042352649,0.041995285,0.047554287,0.045037846,0.015515573,0.030286636,0.044114654,0,0,modern,1,0.708386493,0.13176355,0.506670488,173,168.8809723
PF16170,0.093102622,0.08828284,0.010747216,0.070859777,0.002484732,0.058256496,0.023021195,0.125733445,0.030625075,0.040025147,0.069303077,0.013381631,0.004191115,0.025595737,0.081816549,0.040025147,0.072655969,0.02272183,0.037510478,0.089659921,0,0,modern,NA,0.835652421,0.0966171,0.607956872,90,88.84042553
